사업소,호기,일자,SOX,SOX기준,NOX,NOX기준,먼지,먼지기준,산소,유량,온도,SOX기준초과,NOX기준초과,먼지기준초과,기준초과,용량(MW),발전량(MWh),열효율(%),이용률(%),발전원,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),최다풍향(16방위),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm)
분당,3호기,20230112,,35.0,10.67,100.0,,15.0,15.39,57170.46,122.02,0,0,0,0,77.76,62434.0,29.51,107.92,복합,4.7,-4.0,12.6,0.1,4.2,90.0,2332.0,2.8,110.0,1043.0,1.1,987.0,110.0,-2.9,36.0,1211.0,62.3,4.9,,,,,
분당,4호기,20230112,,35.0,3.64,100.0,,15.0,20.83,90.0,22.81,0,0,0,0,77.76,19150.0,29.39,33.1,복합,4.7,-4.0,12.6,0.1,4.2,90.0,2332.0,2.8,110.0,1043.0,1.1,987.0,110.0,-2.9,36.0,1211.0,62.3,4.9,,,,,
분당,5호기,20230112,,35.0,11.63,100.0,,15.0,15.47,57720.14,108.04,0,0,0,0,77.76,61941.0,29.69,107.07,복합,4.7,-4.0,12.6,0.1,4.2,90.0,2332.0,2.8,110.0,1043.0,1.1,987.0,110.0,-2.9,36.0,1211.0,62.3,4.9,,,,,
분당,6호기,20230112,,35.0,7.76,100.0,,15.0,15.63,51701.86,109.34,0,0,0,0,77.76,58894.0,29.33,101.8,복합,4.7,-4.0,12.6,0.1,4.2,90.0,2332.0,2.8,110.0,1043.0,1.1,987.0,110.0,-2.9,36.0,1211.0,62.3,4.9,,,,,
분당,7호기,20230112,,35.0,0.01,100.0,,15.0,20.77,98.87,29.85,0,0,0,0,77.76,45806.0,28.89,79.18,복합,4.7,-4.0,12.6,0.1,4.2,90.0,2332.0,2.8,110.0,1043.0,1.1,987.0,110.0,-2.9,36.0,1211.0,62.3,4.9,,,,,
분당,8호기,20230112,,35.0,8.95,100.0,,15.0,15.5,55879.84,112.8,0,0,0,0,77.76,58869.0,29.27,101.76,복합,4.7,-4.0,12.6,0.1,4.2,90.0,2332.0,2.8,110.0,1043.0,1.1,987.0,110.0,-2.9,36.0,1211.0,62.3,4.9,,,,,
분당,1호기,20230113,,35.0,5.99,100.0,,15.0,15.36,57392.88,126.03,0,0,0,0,77.76,54514.0,28.43,94.23,복합,7.1,4.2,9.4,25.2,7.2,90.0,536.0,4.7,90.0,542.0,1.5,1326.0,90.0,6.9,49.0,4.0,99.5,10.0,,,,,
분당,2호기,20230113,,35.0,1.76,100.0,,15.0,20.74,208.56,20.62,0,0,0,0,77.76,23067.0,27.61,39.87,복합,7.1,4.2,9.4,25.2,7.2,90.0,536.0,4.7,90.0,542.0,1.5,1326.0,90.0,6.9,49.0,4.0,99.5,10.0,,,,,
분당,3호기,20230113,,35.0,10.18,100.0,,15.0,15.35,56708.47,121.77,0,0,0,0,77.76,62434.0,29.51,107.92,복합,7.1,4.2,9.4,25.2,7.2,90.0,536.0,4.7,90.0,542.0,1.5,1326.0,90.0,6.9,49.0,4.0,99.5,10.0,,,,,
분당,4호기,20230113,,35.0,2.45,100.0,,15.0,20.78,114.12,21.98,0,0,0,0,77.76,19150.0,29.39,33.1,복합,7.1,4.2,9.4,25.2,7.2,90.0,536.0,4.7,90.0,542.0,1.5,1326.0,90.0,6.9,49.0,4.0,99.5,10.0,,,,,
분당,5호기,20230113,,35.0,10.71,100.0,,15.0,15.45,56823.99,107.94,0,0,0,0,77.76,61941.0,29.69,107.07,복합,7.1,4.2,9.4,25.2,7.2,90.0,536.0,4.7,90.0,542.0,1.5,1326.0,90.0,6.9,49.0,4.0,99.5,10.0,,,,,
분당,6호기,20230113,,35.0,7.76,100.0,,15.0,15.57,51522.21,109.71,0,0,0,0,77.76,58894.0,29.33,101.8,복합,7.1,4.2,9.4,25.2,7.2,90.0,536.0,4.7,90.0,542.0,1.5,1326.0,90.0,6.9,49.0,4.0,99.5,10.0,,,,,
분당,7호기,20230113,,35.0,0.0,100.0,,15.0,20.74,114.2,23.41,0,0,0,0,77.76,45806.0,28.89,79.18,복합,7.1,4.2,9.4,25.2,7.2,90.0,536.0,4.7,90.0,542.0,1.5,1326.0,90.0,6.9,49.0,4.0,99.5,10.0,,,,,
분당,8호기,20230113,,35.0,8.67,100.0,,15.0,15.46,55487.98,113.06,0,0,0,0,77.76,58869.0,29.27,101.76,복합,7.1,4.2,9.4,25.2,7.2,90.0,536.0,4.7,90.0,542.0,1.5,1326.0,90.0,6.9,49.0,4.0,99.5,10.0,,,,,
분당,1호기,20230114,,35.0,5.56,100.0,,15.0,15.4,57382.38,127.12,0,0,0,0,77.76,54514.0,28.43,94.23,복합,4.9,3.2,6.7,3.7,6.2,110.0,2344.0,3.9,110.0,2335.0,1.2,1065.0,90.0,4.8,95.0,2012.0,99.8,8.6,,,,,
분당,2호기,20230114,,35.0,1.65,100.0,,15.0,20.74,197.47,22.12,0,0,0,0,77.76,23067.0,27.61,39.87,복합,4.9,3.2,6.7,3.7,6.2,110.0,2344.0,3.9,110.0,2335.0,1.2,1065.0,90.0,4.8,95.0,2012.0,99.8,8.6,,,,,
분당,3호기,20230114,,35.0,9.62,100.0,,15.0,15.3,57556.7,122.79,0,0,0,0,77.76,62434.0,29.51,107.92,복합,4.9,3.2,6.7,3.7,6.2,110.0,2344.0,3.9,110.0,2335.0,1.2,1065.0,90.0,4.8,95.0,2012.0,99.8,8.6,,,,,
분당,4호기,20230114,,35.0,2.57,100.0,,15.0,20.78,104.36,23.08,0,0,0,0,77.76,19150.0,29.39,33.1,복합,4.9,3.2,6.7,3.7,6.2,110.0,2344.0,3.9,110.0,2335.0,1.2,1065.0,90.0,4.8,95.0,2012.0,99.8,8.6,,,,,
분당,5호기,20230114,,35.0,11.44,100.0,,15.0,15.35,58493.87,109.4,0,0,0,0,77.76,61941.0,29.69,107.07,복합,4.9,3.2,6.7,3.7,6.2,110.0,2344.0,3.9,110.0,2335.0,1.2,1065.0,90.0,4.8,95.0,2012.0,99.8,8.6,,,,,
분당,6호기,20230114,,35.0,7.78,100.0,,15.0,15.59,51773.87,112.83,0,0,0,0,77.76,58894.0,29.33,101.8,복합,4.9,3.2,6.7,3.7,6.2,110.0,2344.0,3.9,110.0,2335.0,1.2,1065.0,90.0,4.8,95.0,2012.0,99.8,8.6,,,,,
분당,7호기,20230114,,35.0,7.29,100.0,,15.0,17.44,35230.68,79.53,0,0,0,0,77.76,45806.0,28.89,79.18,복합,4.9,3.2,6.7,3.7,6.2,110.0,2344.0,3.9,110.0,2335.0,1.2,1065.0,90.0,4.8,95.0,2012.0,99.8,8.6,,,,,
분당,8호기,20230114,,35.0,8.74,100.0,,15.0,15.47,55815.97,116.01,0,0,0,0,77.76,58869.0,29.27,101.76,복합,4.9,3.2,6.7,3.7,6.2,110.0,2344.0,3.9,110.0,2335.0,1.2,1065.0,90.0,4.8,95.0,2012.0,99.8,8.6,,,,,
분당,1호기,20230115,,35.0,4.0,100.0,,15.0,15.24,59897.08,126.11,0,0,0,0,77.76,54514.0,28.43,94.23,복합,-1.5,-3.7,3.3,2.3,7.1,270.0,1253.0,4.2,250.0,704.0,2.5,2199.0,270.0,-1.6,93.0,2400.0,98.9,5.5,0.9,2325.0,0.9,2325.0,0.9
분당,2호기,20230115,,35.0,4.85,100.0,,15.0,19.56,11863.44,51.84,0,0,0,0,77.76,23067.0,27.61,39.87,복합,-1.5,-3.7,3.3,2.3,7.1,270.0,1253.0,4.2,250.0,704.0,2.5,2199.0,270.0,-1.6,93.0,2400.0,98.9,5.5,0.9,2325.0,0.9,2325.0,0.9
분당,3호기,20230115,,35.0,9.77,100.0,,15.0,15.46,57141.51,123.59,0,0,0,0,77.76,62434.0,29.51,107.92,복합,-1.5,-3.7,3.3,2.3,7.1,270.0,1253.0,4.2,250.0,704.0,2.5,2199.0,270.0,-1.6,93.0,2400.0,98.9,5.5,0.9,2325.0,0.9,2325.0,0.9
분당,4호기,20230115,,35.0,4.97,100.0,,15.0,19.77,10951.09,40.2,0,0,0,0,77.76,19150.0,29.39,33.1,복합,-1.5,-3.7,3.3,2.3,7.1,270.0,1253.0,4.2,250.0,704.0,2.5,2199.0,270.0,-1.6,93.0,2400.0,98.9,5.5,0.9,2325.0,0.9,2325.0,0.9
분당,5호기,20230115,,35.0,10.7,100.0,,15.0,15.43,58828.98,108.26,0,0,0,0,77.76,61941.0,29.69,107.07,복합,-1.5,-3.7,3.3,2.3,7.1,270.0,1253.0,4.2,250.0,704.0,2.5,2199.0,270.0,-1.6,93.0,2400.0,98.9,5.5,0.9,2325.0,0.9,2325.0,0.9
분당,6호기,20230115,,35.0,7.71,100.0,,15.0,15.63,52987.91,113.65,0,0,0,0,77.76,58894.0,29.33,101.8,복합,-1.5,-3.7,3.3,2.3,7.1,270.0,1253.0,4.2,250.0,704.0,2.5,2199.0,270.0,-1.6,93.0,2400.0,98.9,5.5,0.9,2325.0,0.9,2325.0,0.9
분당,7호기,20230115,,35.0,8.0,100.0,,15.0,15.38,57658.31,111.92,0,0,0,0,77.76,45806.0,28.89,79.18,복합,-1.5,-3.7,3.3,2.3,7.1,270.0,1253.0,4.2,250.0,704.0,2.5,2199.0,270.0,-1.6,93.0,2400.0,98.9,5.5,0.9,2325.0,0.9,2325.0,0.9
분당,8호기,20230115,,35.0,8.61,100.0,,15.0,15.47,56624.55,116.62,0,0,0,0,77.76,58869.0,29.27,101.76,복합,-1.5,-3.7,3.3,2.3,7.1,270.0,1253.0,4.2,250.0,704.0,2.5,2199.0,270.0,-1.6,93.0,2400.0,98.9,5.5,0.9,2325.0,0.9,2325.0,0.9
분당,1호기,20230116,,35.0,2.11,100.0,,15.0,15.34,59596.23,126.2,0,0,0,0,77.76,54514.0,28.43,94.23,복합,-5.2,-7.4,-1.0,0.0,6.9,290.0,143.0,4.5,290.0,145.0,2.5,2177.0,250.0,-10.6,37.0,1435.0,67.6,2.8,0.0,,0.9,1.0,0.0
분당,2호기,20230116,,35.0,5.29,100.0,,15.0,18.82,19500.09,66.97,0,0,0,0,77.76,23067.0,27.61,39.87,복합,-5.2,-7.4,-1.0,0.0,6.9,290.0,143.0,4.5,290.0,145.0,2.5,2177.0,250.0,-10.6,37.0,1435.0,67.6,2.8,0.0,,0.9,1.0,0.0
분당,3호기,20230116,,35.0,10.2,100.0,,15.0,15.46,58097.88,123.39,0,0,0,0,77.76,62434.0,29.51,107.92,복합,-5.2,-7.4,-1.0,0.0,6.9,290.0,143.0,4.5,290.0,145.0,2.5,2177.0,250.0,-10.6,37.0,1435.0,67.6,2.8,0.0,,0.9,1.0,0.0
분당,4호기,20230116,,35.0,0.92,100.0,,15.0,20.84,96.72,22.93,0,0,0,0,77.76,19150.0,29.39,33.1,복합,-5.2,-7.4,-1.0,0.0,6.9,290.0,143.0,4.5,290.0,145.0,2.5,2177.0,250.0,-10.6,37.0,1435.0,67.6,2.8,0.0,,0.9,1.0,0.0
분당,5호기,20230116,,35.0,10.59,100.0,,15.0,15.43,60056.65,107.77,0,0,0,0,77.76,61941.0,29.69,107.07,복합,-5.2,-7.4,-1.0,0.0,6.9,290.0,143.0,4.5,290.0,145.0,2.5,2177.0,250.0,-10.6,37.0,1435.0,67.6,2.8,0.0,,0.9,1.0,0.0
분당,6호기,20230116,,35.0,7.74,100.0,,15.0,15.68,53594.59,113.4,0,0,0,0,77.76,58894.0,29.33,101.8,복합,-5.2,-7.4,-1.0,0.0,6.9,290.0,143.0,4.5,290.0,145.0,2.5,2177.0,250.0,-10.6,37.0,1435.0,67.6,2.8,0.0,,0.9,1.0,0.0
분당,7호기,20230116,,35.0,8.09,100.0,,15.0,15.5,57038.56,111.64,0,0,0,0,77.76,45806.0,28.89,79.18,복합,-5.2,-7.4,-1.0,0.0,6.9,290.0,143.0,4.5,290.0,145.0,2.5,2177.0,250.0,-10.6,37.0,1435.0,67.6,2.8,0.0,,0.9,1.0,0.0
분당,8호기,20230116,,35.0,8.57,100.0,,15.0,15.59,56258.45,116.55,0,0,0,0,77.76,58869.0,29.27,101.76,복합,-5.2,-7.4,-1.0,0.0,6.9,290.0,143.0,4.5,290.0,145.0,2.5,2177.0,250.0,-10.6,37.0,1435.0,67.6,2.8,0.0,,0.9,1.0,0.0
분당,1호기,20230117,,35.0,1.89,100.0,,15.0,15.34,59883.9,126.16,0,0,0,0,77.76,54514.0,28.43,94.23,복합,-3.0,-7.5,0.2,0.0,5.1,290.0,1441.0,3.0,290.0,1441.0,1.0,881.0,160.0,-9.4,41.0,1316.0,61.5,3.0,,,,,
분당,2호기,20230117,,35.0,9.08,100.0,,15.0,15.48,52722.91,123.26,0,0,0,0,77.76,23067.0,27.61,39.87,복합,-3.0,-7.5,0.2,0.0,5.1,290.0,1441.0,3.0,290.0,1441.0,1.0,881.0,160.0,-9.4,41.0,1316.0,61.5,3.0,,,,,
분당,3호기,20230117,,35.0,8.72,100.0,,15.0,15.54,57069.77,123.74,0,0,0,0,77.76,62434.0,29.51,107.92,복합,-3.0,-7.5,0.2,0.0,5.1,290.0,1441.0,3.0,290.0,1441.0,1.0,881.0,160.0,-9.4,41.0,1316.0,61.5,3.0,,,,,
분당,4호기,20230117,,35.0,2.52,100.0,,15.0,20.84,90.89,20.51,0,0,0,0,77.76,19150.0,29.39,33.1,복합,-3.0,-7.5,0.2,0.0,5.1,290.0,1441.0,3.0,290.0,1441.0,1.0,881.0,160.0,-9.4,41.0,1316.0,61.5,3.0,,,,,
분당,5호기,20230117,,35.0,10.0,100.0,,15.0,15.46,59188.79,105.92,0,0,0,0,77.76,61941.0,29.69,107.07,복합,-3.0,-7.5,0.2,0.0,5.1,290.0,1441.0,3.0,290.0,1441.0,1.0,881.0,160.0,-9.4,41.0,1316.0,61.5,3.0,,,,,
분당,6호기,20230117,,35.0,7.82,100.0,,15.0,15.67,53401.46,111.12,0,0,0,0,77.76,58894.0,29.33,101.8,복합,-3.0,-7.5,0.2,0.0,5.1,290.0,1441.0,3.0,290.0,1441.0,1.0,881.0,160.0,-9.4,41.0,1316.0,61.5,3.0,,,,,
분당,7호기,20230117,,35.0,8.18,100.0,,15.0,15.5,56605.08,109.45,0,0,0,0,77.76,45806.0,28.89,79.18,복합,-3.0,-7.5,0.2,0.0,5.1,290.0,1441.0,3.0,290.0,1441.0,1.0,881.0,160.0,-9.4,41.0,1316.0,61.5,3.0,,,,,
분당,8호기,20230117,,35.0,8.58,100.0,,15.0,15.6,56053.45,114.23,0,0,0,0,77.76,58869.0,29.27,101.76,복합,-3.0,-7.5,0.2,0.0,5.1,290.0,1441.0,3.0,290.0,1441.0,1.0,881.0,160.0,-9.4,41.0,1316.0,61.5,3.0,,,,,
분당,1호기,20230118,,35.0,5.45,100.0,,15.0,15.42,60095.82,127.15,0,0,0,0,77.76,54514.0,28.43,94.23,복합,-2.1,-5.2,2.8,,6.0,290.0,1518.0,3.8,250.0,1646.0,1.4,1236.0,250.0,-8.5,24.0,1532.0,64.0,3.3,,,,,
분당,2호기,20230118,,35.0,6.21,100.0,,15.0,17.52,28468.41,85.47,0,0,0,0,77.76,23067.0,27.61,39.87,복합,-2.1,-5.2,2.8,,6.0,290.0,1518.0,3.8,250.0,1646.0,1.4,1236.0,250.0,-8.5,24.0,1532.0,64.0,3.3,,,,,
분당,3호기,20230118,,35.0,10.41,100.0,,15.0,15.44,59368.28,124.49,0,0,0,0,77.76,62434.0,29.51,107.92,복합,-2.1,-5.2,2.8,,6.0,290.0,1518.0,3.8,250.0,1646.0,1.4,1236.0,250.0,-8.5,24.0,1532.0,64.0,3.3,,,,,
분당,4호기,20230118,,35.0,3.25,100.0,,15.0,20.83,964.47,21.44,0,0,0,0,77.76,19150.0,29.39,33.1,복합,-2.1,-5.2,2.8,,6.0,290.0,1518.0,3.8,250.0,1646.0,1.4,1236.0,250.0,-8.5,24.0,1532.0,64.0,3.3,,,,,
분당,5호기,20230118,,35.0,10.64,100.0,,15.0,15.4,61126.86,108.64,0,0,0,0,77.76,61941.0,29.69,107.07,복합,-2.1,-5.2,2.8,,6.0,290.0,1518.0,3.8,250.0,1646.0,1.4,1236.0,250.0,-8.5,24.0,1532.0,64.0,3.3,,,,,
분당,6호기,20230118,,35.0,7.99,100.0,,15.0,15.64,54329.77,113.54,0,0,0,0,77.76,58894.0,29.33,101.8,복합,-2.1,-5.2,2.8,,6.0,290.0,1518.0,3.8,250.0,1646.0,1.4,1236.0,250.0,-8.5,24.0,1532.0,64.0,3.3,,,,,
분당,7호기,20230118,,35.0,8.48,100.0,,15.0,15.48,58995.11,111.6,0,0,0,0,77.76,45806.0,28.89,79.18,복합,-2.1,-5.2,2.8,,6.0,290.0,1518.0,3.8,250.0,1646.0,1.4,1236.0,250.0,-8.5,24.0,1532.0,64.0,3.3,,,,,
분당,8호기,20230118,,35.0,8.71,100.0,,15.0,15.56,57138.84,116.66,0,0,0,0,77.76,58869.0,29.27,101.76,복합,-2.1,-5.2,2.8,,6.0,290.0,1518.0,3.8,250.0,1646.0,1.4,1236.0,250.0,-8.5,24.0,1532.0,64.0,3.3,,,,,
분당,1호기,20230119,,35.0,10.24,100.0,,15.0,15.44,58216.2,126.85,0,0,0,0,77.76,54514.0,28.43,94.23,복합,-0.1,-7.0,5.2,0.7,8.8,180.0,2158.0,4.7,200.0,1340.0,2.0,1755.0,200.0,-6.4,39.0,1501.0,65.1,3.9,,,,,
분당,2호기,20230119,,35.0,8.12,100.0,,15.0,17.42,33256.59,88.37,0,0,0,0,77.76,23067.0,27.61,39.87,복합,-0.1,-7.0,5.2,0.7,8.8,180.0,2158.0,4.7,200.0,1340.0,2.0,1755.0,200.0,-6.4,39.0,1501.0,65.1,3.9,,,,,
분당,3호기,20230119,,35.0,10.32,100.0,,15.0,15.37,58389.78,124.25,0,0,0,0,77.76,62434.0,29.51,107.92,복합,-0.1,-7.0,5.2,0.7,8.8,180.0,2158.0,4.7,200.0,1340.0,2.0,1755.0,200.0,-6.4,39.0,1501.0,65.1,3.9,,,,,
분당,4호기,20230119,,35.0,2.99,100.0,,15.0,20.82,104.34,19.93,0,0,0,0,77.76,19150.0,29.39,33.1,복합,-0.1,-7.0,5.2,0.7,8.8,180.0,2158.0,4.7,200.0,1340.0,2.0,1755.0,200.0,-6.4,39.0,1501.0,65.1,3.9,,,,,
분당,5호기,20230119,,35.0,10.87,100.0,,15.0,15.4,61367.47,107.99,0,0,0,0,77.76,61941.0,29.69,107.07,복합,-0.1,-7.0,5.2,0.7,8.8,180.0,2158.0,4.7,200.0,1340.0,2.0,1755.0,200.0,-6.4,39.0,1501.0,65.1,3.9,,,,,
분당,6호기,20230119,,35.0,7.84,100.0,,15.0,15.61,53197.84,112.51,0,0,0,0,77.76,58894.0,29.33,101.8,복합,-0.1,-7.0,5.2,0.7,8.8,180.0,2158.0,4.7,200.0,1340.0,2.0,1755.0,200.0,-6.4,39.0,1501.0,65.1,3.9,,,,,
분당,7호기,20230119,,35.0,8.32,100.0,,15.0,15.44,58856.47,110.55,0,0,0,0,77.76,45806.0,28.89,79.18,복합,-0.1,-7.0,5.2,0.7,8.8,180.0,2158.0,4.7,200.0,1340.0,2.0,1755.0,200.0,-6.4,39.0,1501.0,65.1,3.9,,,,,
분당,8호기,20230119,,35.0,8.89,100.0,,15.0,15.54,56203.13,115.74,0,0,0,0,77.76,58869.0,29.27,101.76,복합,-0.1,-7.0,5.2,0.7,8.8,180.0,2158.0,4.7,200.0,1340.0,2.0,1755.0,200.0,-6.4,39.0,1501.0,65.1,3.9,,,,,
분당,1호기,20230120,,35.0,8.93,100.0,,15.0,15.43,58517.25,125.77,0,0,0,0,77.76,54514.0,28.43,94.23,복합,-2.4,-7.5,3.1,,11.0,290.0,1031.0,7.2,320.0,1111.0,3.6,3072.0,290.0,-12.9,22.0,1456.0,46.4,2.5,,,,,
분당,2호기,20230120,,35.0,10.2,100.0,,15.0,15.67,49669.18,120.99,0,0,0,0,77.76,23067.0,27.61,39.87,복합,-2.4,-7.5,3.1,,11.0,290.0,1031.0,7.2,320.0,1111.0,3.6,3072.0,290.0,-12.9,22.0,1456.0,46.4,2.5,,,,,
분당,3호기,20230120,,35.0,9.97,100.0,,15.0,15.46,57713.73,123.62,0,0,0,0,77.76,62434.0,29.51,107.92,복합,-2.4,-7.5,3.1,,11.0,290.0,1031.0,7.2,320.0,1111.0,3.6,3072.0,290.0,-12.9,22.0,1456.0,46.4,2.5,,,,,
분당,4호기,20230120,,35.0,1.63,100.0,,15.0,20.82,105.27,19.4,0,0,0,0,77.76,19150.0,29.39,33.1,복합,-2.4,-7.5,3.1,,11.0,290.0,1031.0,7.2,320.0,1111.0,3.6,3072.0,290.0,-12.9,22.0,1456.0,46.4,2.5,,,,,
분당,5호기,20230120,,35.0,10.5,100.0,,15.0,15.49,60937.99,105.94,0,0,0,0,77.76,61941.0,29.69,107.07,복합,-2.4,-7.5,3.1,,11.0,290.0,1031.0,7.2,320.0,1111.0,3.6,3072.0,290.0,-12.9,22.0,1456.0,46.4,2.5,,,,,
분당,6호기,20230120,,35.0,7.7,100.0,,15.0,15.67,53414.21,111.25,0,0,0,0,77.76,58894.0,29.33,101.8,복합,-2.4,-7.5,3.1,,11.0,290.0,1031.0,7.2,320.0,1111.0,3.6,3072.0,290.0,-12.9,22.0,1456.0,46.4,2.5,,,,,
분당,7호기,20230120,,35.0,8.23,100.0,,15.0,15.46,58864.81,109.29,0,0,0,0,77.76,45806.0,28.89,79.18,복합,-2.4,-7.5,3.1,,11.0,290.0,1031.0,7.2,320.0,1111.0,3.6,3072.0,290.0,-12.9,22.0,1456.0,46.4,2.5,,,,,
분당,8호기,20230120,,35.0,8.55,100.0,,15.0,15.56,56226.19,114.27,0,0,0,0,77.76,58869.0,29.27,101.76,복합,-2.4,-7.5,3.1,,11.0,290.0,1031.0,7.2,320.0,1111.0,3.6,3072.0,290.0,-12.9,22.0,1456.0,46.4,2.5,,,,,
분당,1호기,20230121,,35.0,9.05,100.0,,15.0,15.43,59200.2,127.7,0,0,0,0,77.76,54514.0,28.43,94.23,복합,-4.0,-10.4,1.2,,4.8,200.0,1447.0,3.6,230.0,1454.0,1.2,1056.0,140.0,-13.0,28.0,1222.0,50.5,2.3,,,,,
분당,2호기,20230121,,35.0,0.8,100.0,,15.0,20.82,180.63,37.7,0,0,0,0,77.76,23067.0,27.61,39.87,복합,-4.0,-10.4,1.2,,4.8,200.0,1447.0,3.6,230.0,1454.0,1.2,1056.0,140.0,-13.0,28.0,1222.0,50.5,2.3,,,,,
분당,3호기,20230121,,35.0,11.02,100.0,,15.0,15.48,58365.91,124.84,0,0,0,0,77.76,62434.0,29.51,107.92,복합,-4.0,-10.4,1.2,,4.8,200.0,1447.0,3.6,230.0,1454.0,1.2,1056.0,140.0,-13.0,28.0,1222.0,50.5,2.3,,,,,
분당,4호기,20230121,,35.0,2.39,100.0,,15.0,20.85,87.85,19.19,0,0,0,0,77.76,19150.0,29.39,33.1,복합,-4.0,-10.4,1.2,,4.8,200.0,1447.0,3.6,230.0,1454.0,1.2,1056.0,140.0,-13.0,28.0,1222.0,50.5,2.3,,,,,
분당,5호기,20230121,,35.0,11.22,100.0,,15.0,15.43,62570.55,110.67,0,0,0,0,77.76,61941.0,29.69,107.07,복합,-4.0,-10.4,1.2,,4.8,200.0,1447.0,3.6,230.0,1454.0,1.2,1056.0,140.0,-13.0,28.0,1222.0,50.5,2.3,,,,,
분당,6호기,20230121,,35.0,7.97,100.0,,15.0,15.63,54307.57,113.23,0,0,0,0,77.76,58894.0,29.33,101.8,복합,-4.0,-10.4,1.2,,4.8,200.0,1447.0,3.6,230.0,1454.0,1.2,1056.0,140.0,-13.0,28.0,1222.0,50.5,2.3,,,,,
분당,7호기,20230121,,35.0,4.06,100.0,,15.0,18.58,24553.29,66.06,0,0,0,0,77.76,45806.0,28.89,79.18,복합,-4.0,-10.4,1.2,,4.8,200.0,1447.0,3.6,230.0,1454.0,1.2,1056.0,140.0,-13.0,28.0,1222.0,50.5,2.3,,,,,
분당,8호기,20230121,,35.0,8.71,100.0,,15.0,15.57,56768.76,116.43,0,0,0,0,77.76,58869.0,29.27,101.76,복합,-4.0,-10.4,1.2,,4.8,200.0,1447.0,3.6,230.0,1454.0,1.2,1056.0,140.0,-13.0,28.0,1222.0,50.5,2.3,,,,,
분당,1호기,20230122,,35.0,9.06,100.0,,15.0,15.39,58840.89,125.88,0,0,0,0,77.76,54514.0,28.43,94.23,복합,-0.1,-2.3,3.4,,6.5,90.0,818.0,4.4,90.0,827.0,1.8,1563.0,90.0,-10.5,30.0,1353.0,46.3,2.8,,,,,
분당,2호기,20230122,,35.0,0.98,100.0,,15.0,20.82,162.72,26.02,0,0,0,0,77.76,23067.0,27.61,39.87,복합,-0.1,-2.3,3.4,,6.5,90.0,818.0,4.4,90.0,827.0,1.8,1563.0,90.0,-10.5,30.0,1353.0,46.3,2.8,,,,,
분당,3호기,20230122,,35.0,10.93,100.0,,15.0,15.42,58029.2,123.0,0,0,0,0,77.76,62434.0,29.51,107.92,복합,-0.1,-2.3,3.4,,6.5,90.0,818.0,4.4,90.0,827.0,1.8,1563.0,90.0,-10.5,30.0,1353.0,46.3,2.8,,,,,
분당,4호기,20230122,,35.0,2.39,100.0,,15.0,20.84,90.24,20.38,0,0,0,0,77.76,19150.0,29.39,33.1,복합,-0.1,-2.3,3.4,,6.5,90.0,818.0,4.4,90.0,827.0,1.8,1563.0,90.0,-10.5,30.0,1353.0,46.3,2.8,,,,,
분당,5호기,20230122,,35.0,11.23,100.0,,15.0,15.38,62129.6,108.2,0,0,0,0,77.76,61941.0,29.69,107.07,복합,-0.1,-2.3,3.4,,6.5,90.0,818.0,4.4,90.0,827.0,1.8,1563.0,90.0,-10.5,30.0,1353.0,46.3,2.8,,,,,
분당,6호기,20230122,,35.0,8.53,100.0,,15.0,15.56,53772.84,110.36,0,0,0,0,77.76,58894.0,29.33,101.8,복합,-0.1,-2.3,3.4,,6.5,90.0,818.0,4.4,90.0,827.0,1.8,1563.0,90.0,-10.5,30.0,1353.0,46.3,2.8,,,,,
분당,7호기,20230122,,35.0,0.0,100.0,,15.0,20.79,89.12,23.59,0,0,0,0,77.76,45806.0,28.89,79.18,복합,-0.1,-2.3,3.4,,6.5,90.0,818.0,4.4,90.0,827.0,1.8,1563.0,90.0,-10.5,30.0,1353.0,46.3,2.8,,,,,
분당,8호기,20230122,,35.0,9.96,100.0,,15.0,15.5,56846.79,113.65,0,0,0,0,77.76,58869.0,29.27,101.76,복합,-0.1,-2.3,3.4,,6.5,90.0,818.0,4.4,90.0,827.0,1.8,1563.0,90.0,-10.5,30.0,1353.0,46.3,2.8,,,,,
분당,1호기,20230123,,35.0,9.7,100.0,,15.0,15.41,58224.11,126.24,0,0,0,0,77.76,54514.0,28.43,94.23,복합,-0.5,-5.5,5.4,,9.0,250.0,1351.0,5.6,320.0,1937.0,2.3,2006.0,270.0,-7.3,38.0,2400.0,61.3,3.7,,,,,
분당,2호기,20230123,,35.0,1.17,100.0,,15.0,20.8,170.26,22.48,0,0,0,0,77.76,23067.0,27.61,39.87,복합,-0.5,-5.5,5.4,,9.0,250.0,1351.0,5.6,320.0,1937.0,2.3,2006.0,270.0,-7.3,38.0,2400.0,61.3,3.7,,,,,
